timestamp,state,event_type,event_details,ram_usage_mb
2025-06-03 19:21:17,working_normal,WORKLOAD_END,"type:normal,size:3500,duration:2.23s",
2025-06-03 19:21:18,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:19,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:20,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:21,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:21,working_normal,WORKLOAD_START,"type:normal,size:3500",
2025-06-03 19:21:22,working_normal,SAMPLED_STATE,,428.04
2025-06-03 19:21:23,working_normal,SAMPLED_STATE,,521.50
2025-06-03 19:21:23,working_normal,WORKLOAD_END,"type:normal,size:3500,duration:2.18s",
2025-06-03 19:21:24,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:25,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:26,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:27,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:27,working_normal,WORKLOAD_START,"type:normal,size:4500",
2025-06-03 19:21:28,working_normal,SAMPLED_STATE,,672.29
2025-06-03 19:21:29,working_normal,SAMPLED_STATE,,826.78
2025-06-03 19:21:30,working_normal,SAMPLED_STATE,,826.78
2025-06-03 19:21:31,working_normal,SAMPLED_STATE,,826.78
2025-06-03 19:21:32,working_normal,SAMPLED_STATE,,826.78
2025-06-03 19:21:32,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.44s",
2025-06-03 19:21:33,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:34,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:35,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:36,idle,SAMPLED_STATE,,54.31
2025-06-03 19:21:36,working_normal,WORKLOAD_START,"type:normal,size:5000",
2025-06-03 19:21:37,working_normal,SAMPLED_STATE,,817.23
2025-06-03 19:21:38,working_normal,SAMPLED_STATE,,1007.97
